"CODE","AET_ID","NUMMER","CODE_1","BEGINJAAR","EINDJAAR","DATERING","BESCHRIJVING","NOTABENE"
"18",4,3646,"",1857,1943,"","Waal en Burg op Texel, polder, 1902-1904. Zie ook inv.nr. 3641. <ZR>Waard en Groet, polder, 1902-1941 <ZR>Waarderpolder onder Haarlem, 1933-1940 <ZR>Waarderpolder onder Haarlemmerliede en Spaarnwoude, 1906-1908 <ZR>Waard-Nieuwland op Wieringen, polder, 1885-1906 <ZR>Waarlandspolder, 1905 <ZR>Warmenhuizen, banne, 1902-1933 <ZR>Warmenhuizer Kerk- of Debbemeertje, het, polder, 1924-1925 <ZR>Watergraafsmeer, 1903-1942 <ZR>Waterland, hoogheemraadschap. Zie inv.nr. 3677. <ZR>Weel en Braken onder Obdam, de, waterschap, 1906. Zie ook inv.nr. 3636. <ZR>Weelpolder onder Hoogwoud, 1906-1936 <ZR>Wervershoof, banne, 1906 <ZR>Westbeverkoog, polder, 1902-1929 <ZR>Westerblokker, banne, 1906 <ZR>Westerendspolder, 1912-1914. Betreft ook de wijziging van het bijzonder reglement van bestuur voor de banne of polder Valkkoog, 1912-1913. <ZR>Westerkaag, de, polder, 1921-1943 <ZR>Westerkamperpolder. Zie onder heemraadschap der Strijkmolens en binnenpolders van de Niedorperkogge en onder W.O.L. polder. <ZR>Westerkogge, de, polder, 1906 <ZR>Westerkoog, de, polder, 1857-1925 <ZR>Westerpolder onder Nibbixwoud, 1914-1935. Betreft ook de wijziging van het bijzonder reglement van bestuur voor de polder de Vereenigden, 1934-1935. <ZR>Westerveer, polder, 1902-1907",""
"1105",4,265,"",,,"","VERVALLEN. (Was duplicaat van inv. nr. 264)",""
"481",4,3384,"",1953,1957,"","1953-1957, inv.nrs 1953-1 t/m 1957-75",""
"137",5,72,"",1757,1757,"1757","mr. Meynard Merens (v. Neck) (1685-1757) gehuwd met 1. Anna Elisabeth Bogaart van Bloqs/Belois (?-1725) in 1707 en met 2. Maria de Veer (1681-1759) in 1726. 
<ZR>Mutueel testament ","Zie ook nummer 9A-d en nummer 64.
<ZR>Kinderen uit het huwelijk tussen Merens en de Veer:
<ZR>Susanna Cecilia Bartha (1708-1783), zie ook nummer 81a en 81b;
<ZR>Allarda Clusina Cornelia (?) (jong overleden);
<ZR>Anna Elizabeth (1725-1776), zie ook nummers 83-85."
"151.1",5,,"--",,,"","Nieuwerkerk","zie Rijk"
"151.1",5,,"--",,,"","Albrechtsberg","zie Bloemendaal"
"151.1",5,,"--",,,"","Schaalsmeer","zie Wormer"
"160",5,,"--",1320,1659,"1659-1320","Kaarten behorend bij archiefstukken die niet zijn aangetroffen","voor specificatie zie bijlage II"
"437",5,244,"",,,"","Couponboeken, 1904-1935-1939-1946, ook betreffende Duinzigt en mgr. Taskinfonds, met daarbij een register, waarin de opbrengsten der effecten van de groepen ""A"" en ""B"" op maand genoteerd staan, z.j.","voor couponrekeningen 1888-1896 zie inv. nrs. 123-125"
"1850",5,678,"",1809,1818,"1809-1818","Opnameregister van weeskinderen, bestedelingen en volwassenen, met alfabetische naamindex en een lijst van proveniers en oud-suppoosten","Voor vervolgboek van opname van kinderen zie inv.nr. 702"
"3292",5,12,"",,,"","Lijst van bewoonsters, 1782-1867. 1 deel <ZR>Met naamlijst der regenten, 1802-1847. En met enige aantekeningen betreffende de verhuring der kamer, 1846-1881","Voor vroegere lijsten, zie de nrs. 39 en 41"
"3295",5,114,"",1635,1658,"1635, afgehoord 1636 (in duplo), 1656/7, 1657, afgehoord 1658 (in duplo)","Rekeningen, gedaan aan burgemeesters","Opgenomen in het archief van het Stadsbestuur van Haarlem, 1573-1813, zie toegangsnummer 3993 inv. nr. 6442."
"5001",5,,"",,,"","Koolsteeg 19","zie inv.nr. 2314"
"5001",5,,"",,,"","Leonard Springerlaan 9","zie inv.nr. 2326"
"3863",5,36,"",1284,1653,"","Authentiek afschrift van de akte van overdracht door de graaf van Holland aan Jan van Haerlem veren Aleidenzoon van het stuk land genaamd Berkenrode uit 1284, 1653. Met afschrift van dit afschrift, z.d.","Voor transcriptie zie nr. 338"
"5001",5,,"",,,"","Bakkerstraat 23 en 39","zie bij Rozenprieelstraat  28-32"
"5001",5,,"",,,"","Europaweg/Surinameweg, kad. Haarlem II, sectie Q, nr. 1166 aan de Staat der Nederlanden","zie inv.nr. 2528"
"5001",5,,"",,,"","Amsterdamstraat, kad. sectie E, nrs. 2302, 2303, 2304, 2549, 2550, 2551, 2552, 2553, 4153, 5438, 5439 alle ged. aan woningbouwvereniging St. Bavo","zie inv.nr. 2636"
"5001",5,,"",,,"","Afdoen van klachten inzake geluidsoverlast van manifestaties","zie inv.nrs. 19117-19118"
"1326",5,79,"",1887,1887,"1887","Stichtingsbrief met statuten van het Diaconessenhuis, waarbij Jonkvrouwe Anna Johanna Maria Teding van Berkhout verklaart dat het door haar in 1886 gekochte kadastrale perceel grond, sectie F. nr. 5772, met  het daarop staande pand, ten dienste zal staan van het door haar gestichte Diakonessenhuis","Zie ook hoofdstuk 4 Gedeponeerd archief van de Joanna van Lijnden-Teding van Berkhoutstichting. Voor wijzigingen op de statuten zie inventarisnummer 80."
"1490",5,29,"",1848,1849,"1848-1849","Stukken betreffende de boedel en nalatenschap van Metje Coelse","Later bijgekomen, zie verslag Gemeentearchief Haarlem 1917"
"721",5,,"",1985,1992,"1985-1992","Stukken betreffende vervolgopleidingen in de aandachtsgebieden","Algemeen dossier. Voor gegevens over opleidingen Oncologie, Traumatologie en Vaatchirurgie, zie afzonderlijke opleidingen."
"2290",5,,"",2013,2013,"2013","Publicatie 'Stedenbouwkundig Plan Marinehospitaalterrein Overveen' van AM bv en Mulleners + Mulleners architecten","Dit is een verdere uitwerking van het Schetsontwerp, zie voorlopig inventarisnummer 9."
"807",5,,"",1915,1915,"1915 en z.j.","Jacobus Leupen ?-1862 (169); genealogische aantekeningen van P.A. Leupen (56) en een kopie van een schilderij of tekening van J. Leupen","Zoon van P. Leupen (26) en Catharina van Osnabrug (27), zie voorlopig nummer 50."
"807",5,,"",1907,1959,"1907-1959","Margaretha Leupen 1899-? (59); brieven, huwelijksaankondiging, geboortekaartjes en foto's","Dochter van J.A. Leupen (50), zie voorlopig inventarisnummer 99."
"187",4,1565,"",1837,1839,"","1837 januari-1839 december","Hierin ook maandelijksche betaalsrollen van mindere geemploijeerden bij den algemeenen dienst; den provisioneelen dienst; de jachten en werkvaartuigen; van de temporair aangenomen baggerlieden en van de onderdaggelders, behoorende tot de door den equipagemeester gehouden wordende betaalsrollen over 1837, zie de nummers 1546, 1563********, 1581********, 1581a******** en 1581b******"
"187",4,1565,"",1840,1840,"","1840 januari-1840 december","Hierin ook maandelijksche betaalsrollen van mindere geemploijeerden bij den algemeenen dienst; den provisioneelen dienst; de jachten en werkvaartuigen; en van de onderdaggelders, behoorende tot de door den equipagemeester gehouden wordende betaalsrollen over 1840, zie de nummers 1549, 1563***********, 1581*********** en 1581b*********"
"187",4,1581,"",1831,1831,"","1831 januari-1831 december","Hierin ook maandelijksche betaalsrollen van mindere geëmploijeerden bij den algemeenen dienst; den provisioneelen dienst; den temporairen dienst; en van de temporair aangenomen baggerlieden over 1831, zie de nummers 1540, 1563**, 1565** en 1581a**"
"187",4,1581,"",1837,1837,"","1837 januari-1837 december","Hierin ook maandelijksche betaalsrollen van mindere geemploijeerden bij de algemeenen dienst; den provisioneelen dienst; den temporairen dienst; van de temporair dienst; van de temporair aangenomen baggerlieden en van de onderdaggelders, behoorende tot de door den equipagemeester gehouden wordende betaalsrollen over 1837, zie de nummers 1546, 1563********, 1565********, 1581a******** en 1581b******"
"187",4,3793,"",1904,1905,"","* 1904 februari 12-1905 augustus 8","Hierin bevinden zich ook uitgaande brieven over 1902 januari 17-1905 oktober 13 en een agenda van de inkomende brieven over 1904 januari 1-1905 oktober 14, zie nummers 3795 en 3810*"
"437",4,139,"",1948,1952,"","1948-1952. (kas en giro)","voor 1952-1967 zie inv. nrs. 103-117"
"1932",4,93,"",1743,1749,"","1743-1749","Voor het vervolg zie inv.nr. 49"
"3292",4,4,"",1853,1890,"","1853-1890","Met losse klapper (voor letter S zie klapper op nr. 3)"
"7001",4,764,"",,,"","Reinders Folmer, P.","zie ook bij de F als Folmer, P. Reinders"
"83.2",4,,"--",,,"","Petten","zie ook Nieuwe Niedorp en Schagen"
"83.2",4,,"--",,,"","Etersheim","zie Oosthuizen"
"3481",4,6,"",1947,1971,"","1947 augustus 23-1971 mei 28","<BCURS>Bevat tevens jaarverslagen, zie ook inv.nr. 3.<ECURS>"
"152",5,7,"",1819,1819,"Ca. 1819","Als inv.nr. 6, rode druk op blauw papier",""
"356",5,743,"",1544,1544,"1544","Akte, waarbij de abt Guilelmus Brandeling voor de kapelanie, genoemd in inv.nr. 741, presenteert","(Reg.no. 1511)"
"1105",5,388,"",,,"","VERVALLEN. Zie Stadsbestuur Haarlem 1573-1813 inv. nr. 3784",""
"3",4,760,"",,,"","Bijlagen bij inv.nrs. 756-758 betreffende ""justitie zaaken""",""
"83.1",4,1248,"",,,"","A-Z, op repertoria 1-41 (= inv.nrs. 1251-1289)",""
"176",5,277,"",1503,1504,"","Akte van transport door Jan Gerytsz., gewezen schout van Koedijk, aan Jan Gerytsz., baljuw van de Nieuwburg, van een derde deel van een stuk land in de ban van Bergen in 'de Reker', genaamd 'Die Malen', gemeen liggend met Geryt Pietersz. en Jacop Pieterszoons huisvrouw of zoon, 1503, sept. 22; met aangehechte akte van transport door Marytgen Jansdr. aan Jan Gherytsz., baljuw van de Nieuwburg, van een derde deel van 'die malen' met toebehoren, 'gemeen en onderdeelt' met Gheryt Pietersz. en Jacop Pieterszoons kind en huisvrouw, 1504, mrt. 3","1) Uithangende zegels licht beschadigd; zie ook het voorgaande nummer <ZR>2) Aankoop als voren"
"176",5,691,"",1772,1772,"1772, nov. 3","Akte van transport door de voogden over Pieter Jansz. Oudejans en Jannetje Jansz. Prent aan Klaas Cornelis Wals van een stuk land in het '24 weer', nr. 73, groot 1 deimt","1) Drie uithangende zegels ontbreken; zie vorig stuk. <ZR>2) Schenking als voren, 1945"
"184",5,6991,"",1750,1762,"1750, 26 mrt.-1762, 11 juni","Register van resoluties van schepenen-commissarissen, betreft vnl. eedsafleggingen van collecteurs van gemene landsmiddelen","Voor eedsafleggingen van na 1762 zie inv. nr. 6994"
"187",5,2833,"",1860,1861,"1860-1861","** Dommel","Heeft ook betrekking op de schroefstoomschepen Amstel, Appeldoorn, Haarlemmermeer, Vecht, Linge, Berkel, Stavoren en Delfzijl, zie de nummers 2831-2833*, 2833***-2834***"
"151.1",5,,"--",,,""," Ilpendam","zie Purmerland"
"1930",5,383,"",1987,1988,"1987-1988","Dossiers inzake de verbouwing van een kantoor in een kinderdagverblijf in opdracht van de Stichting Kinderopvangcentrum onder directie van Openbare Werken aan het Moensplein 10","zie ook nrs. 65 en 207"
"1561",5,,"--",,,"","Wognum","zie ook inv.nr. 222"
"3633",5,4,"",1924,1953,"1924-1953","Notulen van het bestuur met jaarverslagen","Het jaarverslag 1952-1953 is onvolledig; zie ook: nr. 6"
"3796",5,142,"",1935,1935,"1935","Stukken betreffende het geschil tussen het polderbestuur en P. Buijs over het onderhoud van de sloot, liggende tussen het land van P. Buijs en de Liedeweg","zie ook inv.nr. 40"
"1518",5,217,"",1958,1962,"1958-1962","Dossier inzake het inrichten van werkplaatsen met magazijnen op voormalig terrein van Holland Nautic, aan de Werfstraat","voor tekeningen zie microkaartenbestand serie 291-294 van O.W. Bouwkunde overzicht bijlage 3"
"3050",5,,"---",,,"z.d.","Verslag over de therapeutische werking van de Haarlemmerolie Waaning-Tilly, met verklaringen van genezen personen","zie inv.nr. 81."
"1379",5,842,"",1974,1974,"1974","Stukken betreffende de tentoonstelling 'Station Haarlem, wachtkamer eerste klasse 1908-1974', gehouden in het stationsgebouw Haarlem, 'Spoorstijl' gehouden in de Vishal, 'Wie wat bewaart, heeft wat', gehouden in de Vleeshal van 22 juni-18 augustus 1974 in samenwerking met het Openluchtmuseum te Arnhem","zie ook de inv.nrs. 520-522."
"1914",5,,"--",1970,1974,"1970, 1972-1974","Schriftelijke vragen van raadsleden","zie inventarisnummers 6, 9, 11 en 13."
"1949",5,,"--",1929,1945,"1929-1945","Hinderwetvergunningen","Geordend op perceel; zie afzonderlijke serie, 1911-heden."
"2372",5,50,"",1946,1978,"1946-1978","Vragen van raadsleden, gesteld aan het college van B&W over verschillende onderwerpen","zie ook de raadsnotulen en de desbetreffende onderwerpen"
"2415",5,128,"",1988,1997,"1988-1993, 1995-1997","Agenda's en verslagen van vergaderingen van vrijwilligers, werkzaam in Spaar en Hout","Vanaf 1998 werden de vrijwilligers aangestuurd door Stichting Spaar en Hout Zorg, zie inv.nr. 179"
"5001",5,,"",,,"","Clovisstraat, Vondelweg en Roerdompstraat, kad. Schoten, sectie B, nr. 14507 ged. aan Algemene Woningbouwvereniging Spaarne","zie inv.nr. 2563"
"2430",5,5,"",1982,1986,"1982-1986","Stukken betreffende bestuursleden","Voor 1962-1965 zie archief van het Gemeentebestuur van Uithoorn (Gemeente Uithoorn), 1906-1965, inv. nr. 824. Voor 1966-1975 zie archief van het Gemeentebestuur van Uithoorn (Gemeente Uithoorn), 1966-1975, inv. nr. 931."
"1176",5,565,"",,,"","R.-k.: Zouaven, Sint Bavokerk, Broederhuis J.B. de la Salle, Broeder Paulus, St. Antoniusgesticht, Kweekschool De la Salle","zie ook inv.nr. 140"
"807",5,,"",,,"z.j.","Pieter Leupen 1742-1808 (26); genealogische aantekeningen van P.A. Leupen (56)","Zoon van Jan Leupen (24);
<ZR>Vader van Jacobus Leupen (169), zie voorlopig nummer 75;
<ZR>Vader van David Leupen (29), zie voorlopig nummer 95; 
<ZR>Vader van Dirk Leupen (30), zie voorlopig nummer 97;
<ZR>Vader van nummer 31."
"807",5,,"",1872,1947,"1872-1947","Elisa Adriana Leupen 1845-1924 (44)","Dochter van Hendrik Jan Leupen (34), zie v. inventarisnummers 60 en 43."
"187",4,1565,"",1833,1833,"","1833 januari-1833 december","Hierin ook maandelijksche betaalsrollen van mindere geemploijeerden bij den algemeenen dienst; den provisioneelen dienst; de jachten en werkvaartuigen; van de temporair aangenomen baggerlieden en van de onderdaggelders, behoorende tot de door den equipagemeester gehouden wordende betaalsrollen over 1833, zie de nummers 1542, 1563****, 1581****, 1581a**** en 1581b**"
"187",4,3659,"",1890,1890,"","** 1890","Hierin ook een register betreffende ontvangen en uitgegeven stoffen over 1890, zie nummer 3602"
"187",4,3878,"",1898,1911,"1898 maart 25-1911 januari 24","* Agenda op de inkomende brieven","Hierin ook: looporders over 1895 februari 18-1911 januari 25, zie nummer 3872"
"88",4,415,"",,,"","3309-3323, 3326-3333, 3336-3337, 3339-3341","voor nr. 3324 zie nr. 3728"
"377",4,602,"",1952,1968,"1952-1968.","Zaandijk","zie ook Koog-Zaandijk"
"3872",4,169,"",1926,1926,"1926","Chr. van den Heuvel, Heemsteedse Dreef","zie ook inv.nr. 155"
"778",4,7,"",1999,2008,"1999-2008","Financiële correspondentie met de provincie Noord-Holland","Financiële correspondentie vóór 1999: zie inv.nr. 6"
"2484",4,2689,"HBA",1803,1807,"1803 t/m 1807","","Voor 1744-1746, zie 30-2; 1783-1792, zie 49-1 en -2 ALL"
"18",5,5798,"",1902,1904,"1902-1904","Kaarten en technische tekeningen behorende bij inv.nr. 5797",""
"1155",5,88,"",,,"","VERVALLEN. Zie Stadsbestuur Haarlem 1573-1813, toegangsnummer 3993 inv. nrs. 4014-4016",""
"476",4,662,"",1880,1883,"","1880-1883, inv.nrs A 3802-7653","Deze bescheiden zijn te raadplegen op microfiche en/of als scan in de studiezaal van het Noord-Hollands archief."
"476",4,673,"",1909,1909,"","1909, inv.nrs A 1-6514","Deze bescheiden zijn te raadplegen op microfiche en/of als scan in de studiezaal van het Noord-Hollands archief."
"476",4,718,"",1931,1935,"","1931-1935, inv.nrs 1931/1-1935/840","Deze bescheiden zijn op microfiche en/of als scan in de studiezaal van het Noord-Hollands archief."
"83.1",4,1247,"A",,,"","A-Z, op repertoria 1-41 (= inv.nrs. 1251-1289)",""
"501",5,1,"",1935,1945,"1935-1945 sept","Agenda op de ingekomen en minuten van uitgaande stukken van de president van de rechtbank, met bijlagen","Voor de periode 1930-1934 zie toegangsnr. 207 inv. nr. 30"
"151.1",5,,"--",,,"","Zandvoort","zie Albrechtsberg"
"1083",5,736,"",1886,1902,"1886-1902","Beschikkingen van de bisschop van Haarlem waarbij machtiging wordt verleend tot het aanvaarden van legaten voor de Mariaschool, met bijlagen","Voor de legger van de schoolfondsen zie inv.nrs. 649-650"
"1850",5,582,"",,,"","Stukken betreffende de ""Weldadige Stichting Tijssen"" gesticht door Elisabeth Maria, Maria Helena en Pieter Tijssen voor huisvesting van min- en onvermogenden, 1912-1924; met retroakten vanaf 1758","Niet aangetroffen. Voor jaarverslagen van de stichting over de jaren 1955-1966 zie inv.nr. 246"
"3242",5,8,"",1738,1757,"1738-1757","Particuliere correspondentie van Pieter Merkman en zijn vrouw Isabella van Leeuwaerden","Hierbij een brief van H.K. Poot aan Govert van Mater over een gedicht van P. Merkman, 1722. Correspondentie over literaire arbeid, zie Stadsbibliotheek 187 A 18"
"3050",5,,"--",1985,1985,"4 juli 1985","Correspondentie met de Raad van State, afdeling geschillen van bestuur, over de weigering van het Ministerie van Sociale Zaken om een exportverklaring voor Libanon af te geven","zie inv.nr. 245."
"1913",5,137,"",1940,1965,"1940-1965","Stukken betreffende het vestigen van diverse zakelijke rechten","Voor opstalrechten: zie archief na 1965."
"1844",5,,"A697",1932,1933,"1932-1933","Voorschriften van de gemeente waaraan de aanleg van binnenleidingen en de plaatsing van gasverbruiktoestellen moeten voldoen, alsook wat betreft de personen, die werkzaamheden aan binnenleidingen of gasverbruiktoestellen mogen verrichten","zie ook inv.nrs. A280-A296 en A382-A385."
"81",5,75,"",1841,1846,"1841-1846. Afschriften","Akten opgemaakt tussen de Commissie en de gemeenten Haarlem en Leiden, het hoogheemraadschap van Rijnland en particulieren betreffende onderwerpen als onderhoud kanaal, het bouwen van een brug en recht van overpad door/van de Commissie in Aalsmeer, Heemstede, Houtrijk en Polanen, Katwijk, Lisse en Spaarndam","zie ook inv. nr. 116"
"5001",5,,"",1965,1988,"1965-1979, 1988","Aangaan en wijzigen van een gemeenschappelijke regeling met de gemeenten Amsterdam, 's-Gravenhage, Groningen, Rotterdam en Sneek ter behartiging van het gemeentelijk voortgezet onderwijs","zie inv.nrs. 16648-16649"
"5016",5,135,"",1995,1997,"1995-1997","Sony Music - Waarderpolder, instemming door B en W met het ontwerp-uitwerkingsplan ","Voor het ontwerp-uitwerkingsplan zelf zie het archief van de sector Stadsontwikkeling"
"1115",5,653,"",1923,1934,"1923, 1928, 1934","Zandvoortselaan / hoek Bentveldweg; het oprichten en uitbreiden van een benzinepomp installatie","zie ook inv.nr 649"
"1800",5,63,"",1941,1941,"1941","NV Defra, M 2037, Burgemeester Simonsstraat 11,12,13,14,15,16, zes woonhuizen, bouwvergunning ","Cort van der Lindenstraat 1-17 zie inv.nr. 33"
"1604",5,,"",1997,1997,"1997","Stukken betreffende de reunie  ter gelegenheid van het vijftig-jarig jubileum van het Coornhert Lyceum te Haarlem, met een brochure over de school en een groepsfoto van de eindexemanklas uit 1956","Ab van der Steur heeft aan zijn klasgenoten een gedeelte van zijn autobiografie toegestuurd, zie inv.nr. 560."
"1005",5,80,"",1954,1954,"(1954)","Foto's ter gelegenheid van het 25-jarig jubileum van G. Ilbrink bij de Kousenfabrieken Hin NV","Op beide foto's is het herdenkingsbord te zien, zie ook inv.nr. 79."
"807",5,,"",1881,1881,"1881","Maria Margaretha Leupen 1828-1881 (91), bevat enkel haar overlijdensbericht","Dochter van Pieter Leupen (28), zie voorlopig nummer 68."
"807",5,,"",1946,1946,"1946","Feline Ferdinand Leupen (256); 2 brieven van F.F. Leupen aan haar neef","Dochter van Dirk Leupen (231), zie v. inventarisnummer 53."
"187",4,1547,"",1838,1838,"","1838 januari-1838 december","Hierin ook maandelijksche betaalsrollen van mindere geëmploijeerden bij den provinsioneelen dienst; den temporairen dienst: de jachten en werkvaartuigen; van de temporair aangenomen baggerlieden; en van de onderdaggelders, behoorende tot de door den equipagemeester gehouden wordende betaalsrollen over 1838, zie de nummers 1563********, 1565***********, 1581********, 581a******** en 1581b*******"
"187",4,1563,"",1834,1834,"","1834 januari-1834 december","Hierin ook maandelijksche betaalsrollen van mindere geëmploijeerden bij den algemeenen dienst; den temporairen dienst; de jachten en werkvaartuigen; van de temporair aangenomen baggerlieden; en van de onderdaggelders, behoordende tot de door den equipagemeester gehouden wordende betaalsrollen over 1834 zie de nummers 1543, 1565***, 1581***, 1581a***, 1581b*"
"187",4,1581,"a",1835,1835,"","*******. 1835 januari-1835 december","Hierin ook maandelijksche betaalsrollen van mindere geëmploijeerden bij den algemeenen dienst; den provisioneelen dienst; den temporairen dienst; de jachten en werkvaartuigen; en van de onderdaggelders, behoorende tot door den equipagemeester gehouden wordende betaalsrollen over 1835, zie de nummers 1544, 1563******, 1565******, 1581****** en 1581b****"
